campaign_id,date,campaign_name,channel,city,audience_segment,objective,spend_aud,impressions,clicks,leads,conversions,revenue_aud,customer_rating,ctr_pct,cpc_aud,conversion_rate_pct,cpa_aud,roas,aov_aud,year_week
CMP-0176,2025-11-04,Summer Launch - Retargeting,Retargeting,Melbourne,Families,Ticket Sales,799.13,11940,1118,227,58,14444.72,4.26,9.363484087102178,0.7147853309481217,5.18783542039356,13.778103448275862,18.075557168420655,249.04689655172413,2025-44
CMP-0365,2025-11-04,Student Offer - Google Search,Google Search,Brisbane,Students,Awareness,783.92,11514,656,87,9,1929.09,3.8,5.697411846447803,1.1949999999999998,1.3719512195121952,87.10222222222222,2.4608250841922645,214.34333333333333,2025-44
CMP-0403,2025-11-04,Early Bird - LinkedIn Ads,LinkedIn Ads,Sydney,Premium Experience Seekers,Awareness,1203.59,25227,334,68,3,1412.25,4.32,1.3239782772426367,3.6035628742514967,0.8982035928143712,401.19666666666666,1.1733646839870722,470.75,2025-44
CMP-0028,2025-11-06,Last Mile Sales - LinkedIn Ads,LinkedIn Ads,Sydney,Corporate Buyers,Ticket Sales,943.25,21989,291,53,3,1762.27,3.79,1.3233889672108783,3.241408934707904,1.0309278350515463,314.4166666666667,1.8682957858468063,587.4233333333333,2025-44
CMP-0142,2025-11-06,VIP Upgrade - Retargeting,Retargeting,Sydney,Young Professionals,Lead Generation,741.69,12578,985,178,45,12539.55,4.27,7.831133725552553,0.7529847715736041,4.568527918781726,16.482000000000003,16.906726529951865,278.65666666666664,2025-44
CMP-0377,2025-11-06,Student Offer - LinkedIn Ads,LinkedIn Ads,Melbourne,Corporate Buyers,Awareness,684.89,18293,247,40,2,811.47,3.99,1.3502432624501175,2.772834008097166,0.8097165991902834,342.445,1.1848179999707984,405.735,2025-44
CMP-0043,2025-11-07,Last Mile Sales - Email,Email,Bangalore,Families,Retargeting,304.73,5144,509,76,30,5853.16,4.33,9.895023328149302,0.5986836935166995,5.893909626719057,10.157666666666668,19.207692055262033,195.10533333333333,2025-44
CMP-0205,2025-11-07,Corporate Outreach - Retargeting,Retargeting,Melbourne,Corporate Buyers,Awareness,643.81,7584,520,108,12,3168.5,3.96,6.856540084388185,1.2380961538461537,2.307692307692308,53.65083333333333,4.9214830462403505,264.0416666666667,2025-44
CMP-0431,2025-11-07,Summer Launch - Meta Ads,Meta Ads,Bangalore,Families,Awareness,1117.33,23941,519,115,6,618.98,4.18,2.1678292468986258,2.1528516377649325,1.1560693641618496,186.22166666666666,0.5539813662928589,103.16333333333334,2025-44
CMP-0300,2025-11-08,VIP Upgrade - Influencer,Influencer,Delhi,Music Enthusiasts,Ticket Sales,789.07,19658,610,107,9,1720.47,5.0,3.1030623664665784,1.2935573770491804,1.4754098360655739,87.67444444444445,2.1803768993878867,191.16333333333333,2025-44
CMP-0402,2025-11-08,Student Offer - LinkedIn Ads,LinkedIn Ads,Melbourne,Premium Experience Seekers,Ticket Sales,756.95,17564,252,56,3,1691.37,4.38,1.4347529036665907,3.0037698412698415,1.1904761904761905,252.3166666666667,2.2344540590527773,563.79,2025-44
CMP-0007,2025-11-09,Festival Push - Meta Ads,Meta Ads,Delhi,Students,Awareness,1019.08,23196,578,107,6,848.26,4.36,2.491808932574582,1.7631141868512112,1.0380622837370241,169.84666666666666,0.832378223495702,141.37666666666667,2025-45
CMP-0128,2025-11-09,Festival Push - Sponsorship,Sponsorship,Sydney,Students,Ticket Sales,1486.84,40354,773,165,12,3676.22,4.36,1.9155474054616644,1.9234670116429495,1.5523932729624839,123.90333333333332,2.4725054477953243,306.35166666666663,2025-45
CMP-0143,2025-11-10,Festival Push - Retargeting,Retargeting,Delhi,Students,Awareness,447.74,7466,544,97,14,2914.91,3.58,7.286364854004821,0.8230514705882354,2.5735294117647056,31.981428571428573,6.510273819627462,208.20785714285714,2025-45
CMP-0106,2025-11-11,Corporate Outreach - LinkedIn Ads,LinkedIn Ads,Melbourne,Students,Awareness,681.43,11686,137,35,1,352.79,4.03,1.172342974499401,4.973941605839416,0.7299270072992701,681.43,0.5177200886371308,352.79,2025-45
CMP-0111,2025-11-12,Corporate Outreach - Google Search,Google Search,Melbourne,Families,Ticket Sales,1093.49,21653,1102,166,42,10585.83,4.41,5.089364060407334,0.9922776769509982,3.8112522686025407,26.035476190476192,9.680774401229092,252.04357142857143,2025-45
CMP-0148,2025-11-12,Student Offer - LinkedIn Ads,LinkedIn Ads,Melbourne,Corporate Buyers,Lead Generation,898.32,17458,282,45,1,335.74,4.01,1.6153053041585521,3.185531914893617,0.3546099290780142,898.32,0.3737420963576454,335.74,2025-45
CMP-0290,2025-11-13,Festival Push - LinkedIn Ads,LinkedIn Ads,Mumbai,Premium Experience Seekers,Lead Generation,961.35,21090,332,48,3,1362.82,4.43,1.5742057847321005,2.895632530120482,0.9036144578313252,320.45,1.4176106516877307,454.2733333333333,2025-45
CMP-0336,2025-11-13,Student Offer - Influencer,Influencer,Sydney,Families,Lead Generation,1216.13,23457,625,143,6,1278.24,4.15,2.664449844396129,1.9458080000000002,0.96,202.68833333333336,1.051071842648401,213.04,2025-45
CMP-0123,2025-11-14,Weekend Boost - Retargeting,Retargeting,Melbourne,Corporate Buyers,Retargeting,905.15,16930,1157,188,54,17100.81,4.29,6.834022445363261,0.7823249783923941,4.66724286949006,16.762037037037036,18.892791250069052,316.6816666666667,2025-45
CMP-0458,2025-11-14,Weekend Boost - Meta Ads,Meta Ads,Sydney,Music Enthusiasts,Awareness,1222.62,27394,862,95,12,2797.32,4.55,3.1466744542600567,1.4183526682134568,1.3921113689095126,101.88499999999999,2.287971732836041,233.11,2025-45
CMP-0520,2025-11-14,Last Mile Sales - Google Search,Google Search,Sydney,Students,Lead Generation,828.47,12395,533,94,15,3405.48,4.26,4.300121016538927,1.5543527204502814,2.8142589118198873,55.23133333333333,4.110565258850652,227.032,2025-45
CMP-0102,2025-11-15,Last Mile Sales - Meta Ads,Meta Ads,Mumbai,Young Professionals,Retargeting,590.99,9013,227,38,2,312.99,3.9,2.518584267169644,2.6034801762114537,0.881057268722467,295.495,0.5296028697609096,156.495,2025-45
CMP-0421,2025-11-15,VIP Upgrade - Google Search,Google Search,Brisbane,Students,Retargeting,1372.57,32097,1534,253,41,9220.29,4.19,4.77926285945727,0.8947653194263363,2.6727509778357237,33.47731707317073,6.717537174788901,224.88512195121953,2025-45
CMP-0426,2025-11-15,Corporate Outreach - Email,Email,Melbourne,Corporate Buyers,Lead Generation,162.12,3090,346,44,10,2072.07,4.12,11.197411003236246,0.4685549132947977,2.8901734104046244,16.212,12.781088082901555,207.20700000000002,2025-45
CMP-0440,2025-11-16,Early Bird - Google Search,Google Search,Melbourne,Families,Ticket Sales,1249.78,26753,1286,189,37,6021.58,4.51,4.806937539715172,0.9718351477449455,2.8771384136858478,33.777837837837836,4.818111987709837,162.7454054054054,2025-46
CMP-0472,2025-11-16,Early Bird - Email,Email,Melbourne,Young Professionals,Ticket Sales,444.38,8324,731,156,43,6934.17,3.97,8.781835655934648,0.607906976744186,5.88235294117647,10.334418604651162,15.60414510103965,161.25976744186048,2025-46
CMP-0095,2025-11-17,VIP Upgrade - Google Search,Google Search,Melbourne,Students,Ticket Sales,1752.36,36755,1859,362,62,12758.31,4.06,5.057815263229493,0.9426358257127487,3.335126412049489,28.263870967741934,7.280644388139423,205.7791935483871,2025-46
CMP-0292,2025-11-17,Summer Launch - Sponsorship,Sponsorship,Brisbane,Students,Retargeting,1176.42,22298,402,71,3,1032.65,4.22,1.8028522737465242,2.9264179104477615,0.7462686567164178,392.14000000000004,0.8777902449805342,344.2166666666667,2025-46
CMP-0294,2025-11-17,Student Offer - Google Search,Google Search,Brisbane,Families,Awareness,1397.11,32556,1447,242,6,1142.12,4.02,4.444649219805872,0.9655217691776088,0.414651002073255,232.85166666666666,0.8174875278252964,190.35333333333332,2025-46
CMP-0496,2025-11-17,Student Offer - Retargeting,Retargeting,Melbourne,Students,Sponsorship,754.91,10779,872,175,44,7115.67,3.52,8.08980424900269,0.8657224770642201,5.045871559633028,17.157045454545454,9.42585208832841,161.71977272727273,2025-46
CMP-0443,2025-11-18,Corporate Outreach - Influencer,Influencer,Sydney,Young Professionals,Awareness,536.71,10727,393,76,3,844.33,3.94,3.6636524657406544,1.365674300254453,0.7633587786259541,178.90333333333334,1.5731586890499525,281.4433333333333,2025-46
CMP-0360,2025-11-19,Summer Launch - Meta Ads,Meta Ads,Brisbane,Students,Awareness,766.48,21002,531,109,1,194.3,4.71,2.528330635177602,1.4434651600753297,0.18832391713747645,766.48,0.2534965034965035,194.3,2025-46
CMP-0150,2025-11-21,Summer Launch - LinkedIn Ads,LinkedIn Ads,Bangalore,Young Professionals,Lead Generation,703.36,7664,119,20,1,399.63,4.0,1.552713987473904,5.910588235294118,0.8403361344537815,703.36,0.5681727707006369,399.63,2025-46
CMP-0196,2025-11-21,VIP Upgrade - Influencer,Influencer,Melbourne,Students,Awareness,740.81,12141,355,79,2,238.8,4.53,2.923976608187134,2.086788732394366,0.5633802816901409,370.405,0.3223498602880631,119.4,2025-46
CMP-0234,2025-11-22,Weekend Boost - Sponsorship,Sponsorship,Melbourne,Students,Ticket Sales,1441.92,25056,507,116,9,3757.17,4.12,2.023467432950192,2.8440236686390534,1.7751479289940828,160.21333333333334,2.6056716045272967,417.46333333333337,2025-46
CMP-0383,2025-11-23,Corporate Outreach - Google Search,Google Search,Melbourne,Corporate Buyers,Retargeting,1406.91,27129,1375,282,29,8285.16,3.8,5.068377013527959,1.0232072727272727,2.109090909090909,48.51413793103448,5.888905473697678,285.6951724137931,2025-47
CMP-0395,2025-11-23,Early Bird - Influencer,Influencer,Bangalore,Music Enthusiasts,Retargeting,929.59,15985,638,131,7,1361.16,4.41,3.9912417891773537,1.457037617554859,1.09717868338558,132.79857142857142,1.4642584365150229,194.45142857142858,2025-47
CMP-0198,2025-11-24,Corporate Outreach - Email,Email,Sydney,Students,Ticket Sales,106.99,1804,170,29,8,1347.36,4.41,9.42350332594235,0.6293529411764706,4.705882352941177,13.37375,12.593326479110196,168.42,2025-47
CMP-0133,2025-11-25,Early Bird - Google Search,Google Search,Sydney,Music Enthusiasts,Lead Generation,1323.6,22687,1458,246,18,3688.54,3.24,6.426587913783225,0.9078189300411522,1.2345679012345678,73.53333333333333,2.786748262314899,204.9188888888889,2025-47
CMP-0197,2025-11-25,Corporate Outreach - Meta Ads,Meta Ads,Melbourne,Students,Awareness,1299.86,20607,547,111,2,372.4,3.79,2.6544378123938466,2.376343692870201,0.3656307129798903,649.93,0.2864923914883141,186.2,2025-47
CMP-0208,2025-11-25,Festival Push - Google Search,Google Search,Delhi,Families,Awareness,396.26,8724,396,71,6,1243.34,4.48,4.53920220082531,1.0006565656565656,1.5151515151515151,66.04333333333334,3.1376873769747133,207.22333333333333,2025-47
CMP-0010,2025-11-26,VIP Upgrade - LinkedIn Ads,LinkedIn Ads,Sydney,Students,Awareness,1037.64,13583,205,38,1,201.29,4.23,1.5092394905396451,5.061658536585366,0.4878048780487805,1037.64,0.19398828109941788,201.29,2025-47
CMP-0514,2025-11-28,VIP Upgrade - Google Search,Google Search,Bangalore,Music Enthusiasts,Retargeting,1522.87,30327,1899,429,90,32361.77,3.84,6.261746958156099,0.8019325961032122,4.739336492890995,16.920777777777776,21.250513832434812,359.57522222222224,2025-47
CMP-0036,2025-11-29,Summer Launch - Google Search,Google Search,Delhi,Young Professionals,Awareness,1432.41,27125,1380,288,11,2080.43,3.68,5.087557603686636,1.0379782608695654,0.7971014492753623,130.2190909090909,1.452398405484463,189.13,2025-47
CMP-0494,2025-11-29,Festival Push - Meta Ads,Meta Ads,Melbourne,Students,Awareness,80.0,1815,65,7,1,59.19,4.53,3.581267217630854,1.2307692307692308,1.5384615384615385,80.0,0.739875,59.19,2025-47
CMP-0311,2025-11-30,Last Mile Sales - Influencer,Influencer,Brisbane,Music Enthusiasts,Ticket Sales,621.88,16431,605,92,7,1426.59,3.79,3.682064390481407,1.027900826446281,1.1570247933884297,88.84,2.29399562616582,203.79857142857142,2025-48
CMP-0492,2025-11-30,Summer Launch - Retargeting,Retargeting,Bangalore,Young Professionals,Ticket Sales,663.25,9919,676,124,39,9526.54,4.52,6.8152031454783755,0.9811390532544378,5.769230769230769,17.006410256410255,14.363422540520167,244.27025641025642,2025-48
CMP-0083,2025-12-01,Last Mile Sales - Google Search,Google Search,Melbourne,Students,Lead Generation,1670.11,35335,1719,329,11,2396.05,2.92,4.864864864864865,0.9715590459569516,0.6399069226294357,151.8281818181818,1.4346659800851442,217.8227272727273,2025-48
CMP-0047,2025-12-02,VIP Upgrade - Google Search,Google Search,Delhi,Students,Ticket Sales,920.61,16760,942,117,30,5312.62,4.6,5.620525059665871,0.9772929936305733,3.1847133757961785,30.687,5.770760691280781,177.08733333333333,2025-48
CMP-0137,2025-12-03,Student Offer - Google Search,Google Search,Melbourne,Young Professionals,Lead Generation,1298.97,21736,896,131,19,3740.57,4.26,4.122193595877807,1.4497433035714287,2.1205357142857144,68.36684210526316,2.879643101842229,196.8721052631579,2025-48
CMP-0465,2025-12-03,Student Offer - Meta Ads,Meta Ads,Brisbane,Music Enthusiasts,Awareness,1089.03,18442,425,91,4,1143.97,4.83,2.3045222860861077,2.5624235294117645,0.9411764705882352,272.2575,1.0504485643187056,285.9925,2025-48
CMP-0112,2025-12-04,Summer Launch - Google Search,Google Search,Mumbai,Young Professionals,Ticket Sales,1031.74,20731,961,227,32,8061.06,4.62,4.635569919444311,1.0736108220603537,3.329864724245578,32.241875,7.813073061042511,251.908125,2025-48
CMP-0103,2025-12-06,Summer Launch - Sponsorship,Sponsorship,Bangalore,Corporate Buyers,Awareness,675.3,13190,194,34,1,513.07,4.25,1.470811220621683,3.480927835051546,0.5154639175257731,675.3,0.7597660299126315,513.07,2025-48
CMP-0190,2025-12-06,Weekend Boost - Retargeting,Retargeting,Melbourne,Young Professionals,Awareness,539.41,9458,568,80,16,2594.27,4.32,6.005497991118629,0.9496654929577464,2.8169014084507045,33.713125,4.809458482415973,162.141875,2025-48
CMP-0221,2025-12-06,Corporate Outreach - Email,Email,Bangalore,Young Professionals,Retargeting,368.7,7058,438,107,25,4652.22,4.07,6.205724001133466,0.8417808219178082,5.707762557077626,14.748,12.617900732302687,186.08880000000002,2025-48
CMP-0462,2025-12-06,Early Bird - Google Search,Google Search,Melbourne,Young Professionals,Ticket Sales,905.37,17727,671,73,26,5739.74,4.51,3.7851864387657246,1.349284649776453,3.8748137108792844,34.82192307692308,6.339662237538244,220.75923076923075,2025-48
CMP-0065,2025-12-07,Last Mile Sales - Google Search,Google Search,Melbourne,Students,Awareness,1532.45,20719,641,137,16,2492.65,3.55,3.0937786572711037,2.3907176287051484,2.49609984399376,95.778125,1.626578354921857,155.790625,2025-49
CMP-0115,2025-12-08,Weekend Boost - Email,Email,Mumbai,Music Enthusiasts,Ticket Sales,288.86,4413,464,72,21,4793.32,4.84,10.514389304328121,0.6225431034482759,4.525862068965517,13.755238095238095,16.593920930554592,228.25333333333333,2025-49
CMP-0436,2025-12-09,Corporate Outreach - Meta Ads,Meta Ads,Delhi,Students,Ticket Sales,888.74,18982,496,64,10,602.95,4.04,2.613001791170583,1.7918145161290322,2.0161290322580645,88.874,0.6784323874248938,60.295,2025-49
CMP-0313,2025-12-11,Student Offer - Meta Ads,Meta Ads,Melbourne,Corporate Buyers,Lead Generation,1114.62,26086,796,165,12,2927.41,3.99,3.051445219658054,1.4002763819095476,1.507537688442211,92.88499999999999,2.6263749080404084,243.95083333333332,2025-49
CMP-0343,2025-12-11,Corporate Outreach - Meta Ads,Meta Ads,Melbourne,Families,Lead Generation,1644.72,29764,612,62,8,1239.29,3.97,2.0561752452627333,2.687450980392157,1.3071895424836601,205.59,0.7534960357994066,154.91125,2025-49
CMP-0017,2025-12-12,Early Bird - Google Search,Google Search,Bangalore,Corporate Buyers,Retargeting,1827.82,49158,2473,411,124,30794.47,3.89,5.030717278977989,0.7391103922361504,5.014152850788516,14.740483870967742,16.84764911205699,248.3425,2025-49
CMP-0108,2025-12-13,VIP Upgrade - Google Search,Google Search,Sydney,Students,Lead Generation,1445.84,32191,1508,212,25,5118.08,4.31,4.68453915690721,0.9587798408488063,1.6578249336870028,57.8336,3.539866098600122,204.7232,2025-49
CMP-0279,2025-12-13,Weekend Boost - LinkedIn Ads,LinkedIn Ads,Mumbai,Families,Lead Generation,929.38,14918,152,23,1,373.19,3.72,1.018903338249095,6.114342105263158,0.6578947368421052,929.38,0.40154726807118724,373.19,2025-49
CMP-0453,2025-12-13,Last Mile Sales - Retargeting,Retargeting,Sydney,Premium Experience Seekers,Lead Generation,987.74,20453,1215,188,24,5296.52,4.56,5.940448833911895,0.812954732510288,1.9753086419753085,41.155833333333334,5.362261323830158,220.68833333333336,2025-49
CMP-0055,2025-12-14,Student Offer - Meta Ads,Meta Ads,Bangalore,Young Professionals,Awareness,809.96,17725,432,71,6,924.36,3.36,2.4372355430183354,1.8749074074074075,1.3888888888888888,134.99333333333334,1.1412415427922367,154.06,2025-50
CMP-0153,2025-12-14,Student Offer - Google Search,Google Search,Melbourne,Music Enthusiasts,Lead Generation,978.87,17318,951,154,29,6837.46,3.98,5.491396235131077,1.0293059936908517,3.0494216614090432,33.754137931034485,6.9850541951433796,235.77448275862068,2025-50
CMP-0199,2025-12-14,Last Mile Sales - Sponsorship,Sponsorship,Brisbane,Families,Awareness,1706.3,40325,742,53,4,2343.18,4.01,1.8400495970241786,2.299595687331536,0.5390835579514826,426.575,1.3732520658735274,585.795,2025-50
CMP-0460,2025-12-14,VIP Upgrade - Google Search,Google Search,Mumbai,Premium Experience Seekers,Retargeting,1005.43,23280,1389,301,46,27415.06,4.57,5.966494845360825,0.7238516918646508,3.311735061195104,21.85717391304348,27.267000188973874,595.9795652173914,2025-50
CMP-0474,2025-12-15,Festival Push - Retargeting,Retargeting,Sydney,Young Professionals,Awareness,903.85,11702,1008,170,35,5492.85,4.2,8.613912151768927,0.8966765873015873,3.4722222222222223,25.824285714285715,6.077169884383471,156.93857142857144,2025-50
CMP-0245,2025-12-16,Last Mile Sales - Meta Ads,Meta Ads,Delhi,Young Professionals,Ticket Sales,1165.39,25919,667,133,9,1695.5,4.54,2.5734017516107874,1.7472113943028487,1.3493253373313343,129.48777777777778,1.454877766241344,188.38888888888889,2025-50
CMP-0015,2025-12-18,Student Offer - Email,Email,Sydney,Young Professionals,Sponsorship,403.47,8690,776,138,31,6433.98,4.04,8.929804372842348,0.5199355670103093,3.994845360824742,13.015161290322581,15.946613131087812,207.54774193548386,2025-50
CMP-0114,2025-12-18,Summer Launch - LinkedIn Ads,LinkedIn Ads,Brisbane,Music Enthusiasts,Retargeting,684.43,10519,121,22,0,0.0,4.46,1.1502994581233958,5.6564462809917355,0.0,0.0,0.0,0.0,2025-50
CMP-0341,2025-12-20,Festival Push - Google Search,Google Search,Melbourne,Families,Ticket Sales,1158.26,19802,804,104,11,1861.82,4.42,4.06019593980406,1.4406218905472636,1.3681592039800996,105.29636363636364,1.6074283839552432,169.25636363636363,2025-50
CMP-0483,2025-12-22,VIP Upgrade - Google Search,Google Search,Sydney,Young Professionals,Awareness,471.12,7367,331,60,4,938.84,3.77,4.493009366092032,1.423323262839879,1.2084592145015105,117.78,1.9927831550348107,234.71,2025-51
CMP-0367,2025-12-23,Corporate Outreach - Retargeting,Retargeting,Sydney,Families,Awareness,1128.55,22440,1703,330,45,6973.55,4.94,7.589126559714796,0.6626834997064004,2.6423957721667644,25.078888888888887,6.179212263523992,154.96777777777777,2025-51
CMP-0394,2025-12-23,Festival Push - Influencer,Influencer,Melbourne,Music Enthusiasts,Lead Generation,567.74,9685,247,47,1,217.95,3.45,2.5503355704697985,2.2985425101214574,0.4048582995951417,567.74,0.38389051326311335,217.95,2025-51
CMP-0185,2025-12-24,Summer Launch - Email,Email,Delhi,Corporate Buyers,Lead Generation,364.47,8617,821,161,22,5230.16,4.24,9.52767784611814,0.4439342265529842,2.679658952496955,16.56681818181818,14.35004252750569,237.73454545454544,2025-51
CMP-0342,2025-12-24,Last Mile Sales - LinkedIn Ads,LinkedIn Ads,Mumbai,Families,Retargeting,915.51,20662,323,40,4,834.61,5.0,1.563256219146259,2.8343962848297215,1.238390092879257,228.8775,0.9116339526602659,208.6525,2025-51
CMP-0374,2025-12-24,Last Mile Sales - Meta Ads,Meta Ads,Brisbane,Families,Ticket Sales,851.91,19995,474,77,5,895.26,4.61,2.3705926481620407,1.797278481012658,1.0548523206751055,170.382,1.0508856569355918,179.052,2025-51
CMP-0109,2025-12-25,Early Bird - Email,Email,Melbourne,Families,Awareness,434.42,6948,832,134,27,4316.1,4.06,11.974668969487624,0.5221394230769231,3.245192307692308,16.08962962962963,9.935316053588693,159.85555555555558,2025-51
CMP-0140,2025-12-25,Festival Push - Retargeting,Retargeting,Bangalore,Students,Ticket Sales,766.16,16306,1207,283,49,8137.35,4.6,7.40218324543113,0.6347638773819386,4.059652029826015,15.635918367346939,10.62095384776026,166.06836734693877,2025-51
CMP-0419,2025-12-28,Last Mile Sales - Influencer,Influencer,Sydney,Families,Lead Generation,899.16,17130,599,89,4,744.12,4.21,3.4967892586106246,1.5011018363939899,0.667779632721202,224.79,0.8275724009075137,186.03,2025-52
CMP-0155,2025-12-30,VIP Upgrade - Google Search,Google Search,Sydney,Students,Awareness,928.79,29013,1386,252,17,4697.2,4.59,4.777168855340709,0.6701226551226551,1.2265512265512266,54.63470588235294,5.057332658620355,276.3058823529412,2025-52
CMP-0491,2025-12-30,Last Mile Sales - Retargeting,Retargeting,Delhi,Music Enthusiasts,Ticket Sales,754.85,16489,1238,214,45,11380.99,4.08,7.508035660137061,0.6097334410339257,3.634894991922456,16.774444444444445,15.077154401536728,252.91088888888888,2025-52
CMP-0332,2025-12-31,Weekend Boost - Google Search,Google Search,Melbourne,Corporate Buyers,Awareness,1134.71,22887,1571,255,26,11444.11,4.07,6.86415869270765,0.7222851686823679,1.6549968173138128,43.64269230769231,10.085493209718782,440.1580769230769,2025-52
CMP-0391,2025-12-31,Corporate Outreach - Influencer,Influencer,Melbourne,Corporate Buyers,Retargeting,703.01,12441,400,77,5,1743.26,3.98,3.2151756289687325,1.757525,1.25,140.602,2.4797086812420877,348.652,2025-52
